# CSV-File created with merge-csv.com
# -----------------------------------------------------------

,AA,AC,AD,AE,AF,AG,AH,AI,AK,AL,AM,AN,AP,AQ,AR,AS,AT,AV,AW,AY,CC,CD,CE,CF,CG,CH,CI,CK,CL,CM,CN,CP,CQ,CR,CS,CT,CV,CW,CY,DD,DE,DF,DG,DH,DI,DK,DL,DM,DN,DP,DQ,DR,DS,DT,DV,DW,DY,EE,EF,EG,EH,EI,EK,EL,EM,EN,EP,EQ,ER,ES,ET,EV,EW,EY,FF,FG,FH,FI,FK,FL,FM,FN,FP,FQ,FR,FS,FT,FV,FW,FY,GG,GH,GI,GK,GL,GM,GN,GP,GQ,GR,GS,GT,GV,GW,GY,HH,HI,HK,HL,HM,HN,HP,HQ,HR,HS,HT,HV,HW,HY,II,IK,IL,IM,IN,IP,IQ,IR,IS,IT,IV,IW,IY,KK,KL,KM,KN,KP,KQ,KR,KS,KT,KV,KW,KY,LL,LM,LN,LP,LQ,LR,LS,LT,LV,LW,LY,MM,MN,MP,MQ,MR,MS,MT,MV,MW,MY,NN,NP,NQ,NR,NS,NT,NV,NW,NY,PP,PQ,PR,PS,PT,PV,PW,PY,QQ,QR,QS,QT,QV,QW,QY,RR,RS,RT,RV,RW,RY,SS,ST,SV,SW,SY,TT,TV,TW,TY,VV,VW,VY,WW,WY,YY,Label
7242,3,0,5,2,3,5,0,4,2,6,1,1,2,4,5,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,2,3,6,0,0,4,0,0,3,3,0,1,1,3,1,4,1,0,2,7,3,1,2,1,1,0,0,1,2,1,1,0,1,1,2,2,5,0,0,3,1,2,2,2,5,0,1,0,0,1,6,2,1,7,0,1,1,1,2,3,1,2,0,1,1,0,0,0,0,3,2,1,0,1,1,1,1,3,1,2,4,0,1,2,4,3,2,0,1,3,2,0,5,2,3,3,1,1,3,2,3,1,2,5,2,0,1,6,4,5,0,0,0,0,0,1,0,0,1,2,1,0,2,3,2,1,2,2,0,2,1,2,1,1,1,1,2,0,1,2,2,4,3,1,0,1,0,2,1,5,2,0,2,2,2,2,4,2,2,0,2,0,1,7,1,1,1,notDRNA
7243,3,0,3,3,2,4,1,4,0,4,0,3,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,4,1,1,1,1,1,0,0,1,0,3,0,0,1,1,0,1,1,1,3,0,1,3,0,2,2,1,0,0,0,1,0,0,1,1,0,0,2,1,0,0,1,0,1,2,3,1,3,0,1,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1,2,1,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,2,1,2,1,2,2,3,2,3,0,1,0,0,0,0,1,0,0,0,1,1,0,1,2,2,3,0,0,0,1,1,1,0,3,0,0,0,2,2,0,0,1,0,3,1,2,2,1,2,2,2,0,0,1,1,1,0,1,2,0,1,0,1,2,notDRNA
7244,4,1,2,2,2,3,0,1,4,4,1,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,0,0,1,0,0,0,0,1,0,2,0,4,0,1,0,0,4,1,1,0,2,1,1,0,2,0,1,1,3,0,0,1,1,0,0,0,0,1,1,2,0,1,0,3,1,0,0,1,0,6,0,1,1,1,2,0,1,1,2,2,1,3,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,1,0,0,0,1,2,3,1,2,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,2,1,1,0,1,0,0,0,1,0,2,1,2,0,0,1,1,1,1,0,1,0,0,1,2,0,0,0,1,4,1,0,1,1,1,0,3,0,0,1,1,0,0,1,0,3,1,2,1,0,1,0,0,0,1,0,0,0,0,0,notDRNA
7245,4,0,2,2,1,3,1,4,2,3,1,3,1,0,0,1,0,3,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0,3,1,1,1,4,1,1,0,0,1,2,1,2,0,1,2,0,1,0,1,1,3,1,1,0,3,0,2,1,1,0,1,0,1,0,1,1,0,1,1,0,1,3,2,2,3,3,4,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,3,0,3,4,1,1,2,0,1,2,1,2,0,2,1,2,1,2,1,3,1,1,2,0,0,0,3,1,2,0,2,1,5,3,2,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,2,1,0,2,0,0,2,0,3,0,1,2,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,3,0,1,2,1,0,0,0,0,1,0,0,1,notDRNA
7246,0,0,1,1,0,0,1,2,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,3,0,1,3,2,1,1,0,1,0,0,0,0,2,1,0,2,0,2,0,1,2,2,2,3,1,2,0,2,0,2,0,0,0,1,0,4,0,1,0,2,2,0,0,1,0,1,0,0,1,0,3,2,0,0,2,0,0,0,1,1,2,0,0,0,0,0,1,0,1,2,1,1,0,1,0,0,1,3,3,4,0,2,2,1,0,1,1,3,1,0,0,0,1,2,1,4,1,2,1,5,1,1,3,0,2,4,1,0,2,1,1,0,0,1,0,0,0,2,1,1,0,0,0,4,1,1,1,2,1,2,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,2,2,2,1,1,1,1,0,0,1,0,0,0,0,0,notDRNA
7247,7,0,4,2,1,4,2,4,1,8,0,0,0,6,2,3,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,3,0,3,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,5,2,2,0,4,0,0,2,2,2,2,1,2,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,6,0,1,2,1,1,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,1,1,2,1,0,0,0,2,1,0,0,2,1,0,1,2,0,0,0,0,0,notDRNA
7248,8,1,0,5,5,2,1,4,2,10,2,5,0,0,2,5,5,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,2,0,2,1,2,0,0,1,0,0,1,2,4,0,1,2,2,0,1,2,0,2,0,2,2,3,3,3,1,4,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,2,0,0,2,0,4,1,3,0,2,1,3,4,1,3,0,0,1,1,1,0,1,0,0,2,0,1,0,0,0,0,0,1,1,2,2,1,3,1,1,3,1,3,0,0,1,2,0,0,0,1,0,0,0,1,0,1,4,1,2,2,2,6,6,3,3,0,0,0,1,1,0,1,1,2,1,0,0,0,1,2,1,0,0,1,0,1,1,0,2,0,1,2,0,0,0,0,1,4,3,0,0,2,1,1,0,0,0,4,1,2,1,0,1,3,0,0,2,0,2,0,0,0,notDRNA
7249,5,1,2,2,1,4,0,4,0,4,0,2,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,2,0,0,1,0,1,0,0,0,3,1,1,0,0,0,1,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,3,0,1,0,0,1,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1,1,2,2,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,2,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,notDRNA
7250,11,4,6,7,4,9,2,6,2,3,1,2,8,7,4,33,13,6,2,4,0,2,2,2,3,0,1,1,1,0,1,0,1,2,1,2,2,0,6,2,1,7,7,2,10,6,19,2,2,5,4,8,11,7,10,2,1,15,5,25,2,8,5,9,2,2,12,7,4,12,29,18,3,1,4,4,3,1,0,0,0,0,10,4,3,6,5,5,0,1,17,3,16,3,32,2,2,7,14,5,25,22,26,6,4,1,0,0,1,0,0,2,1,1,2,3,1,0,2,1,1,3,0,0,8,2,3,15,12,6,1,2,2,2,0,1,2,1,1,1,1,1,2,0,4,0,1,33,7,3,19,6,11,0,3,0,0,0,0,1,2,4,1,0,0,0,3,3,0,3,1,2,0,2,4,1,8,41,23,5,3,3,2,2,5,9,2,1,0,2,4,13,5,2,9,27,18,11,0,1,15,18,4,6,5,0,4,0,0,0,notDRNA
7251,1,2,4,2,2,5,3,1,2,10,0,0,2,3,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,1,2,1,0,2,2,2,0,0,1,0,0,0,1,1,1,1,3,3,2,1,2,1,0,0,0,1,2,1,2,4,1,0,0,0,3,0,1,1,0,0,0,1,2,1,0,1,1,0,0,4,1,3,1,3,3,0,2,3,5,3,2,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,3,0,1,2,0,0,1,2,1,0,2,0,0,1,1,0,0,2,1,2,0,0,0,6,2,3,1,0,1,1,1,1,0,1,2,0,1,1,2,0,1,0,0,1,0,1,2,0,1,0,1,0,1,0,2,0,1,2,1,0,2,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,2,0,2,2,1,0,0,1,0,0,0,0,0,notDRNA
7252,2,0,7,4,3,7,0,3,1,4,1,0,0,3,7,5,5,4,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,4,1,2,1,5,1,3,2,3,5,2,3,7,0,3,0,2,1,2,1,2,1,0,1,1,4,3,1,0,3,0,1,1,0,1,2,0,1,0,0,2,0,0,1,2,0,0,0,0,3,5,4,6,1,0,3,0,3,3,2,1,1,0,0,1,0,3,0,1,0,1,4,0,2,1,0,0,1,0,1,0,0,1,1,3,4,4,1,0,0,0,2,1,1,0,0,1,3,3,1,0,0,10,0,2,1,1,7,3,1,8,0,2,0,0,0,0,1,0,1,3,0,0,0,1,1,0,0,2,1,0,0,2,0,2,2,0,2,1,1,0,1,1,2,1,1,2,3,4,4,1,0,1,2,3,4,0,1,3,6,0,0,3,1,1,0,1,0,notDRNA
7253,4,0,1,2,1,0,0,1,1,2,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,2,2,0,0,0,0,1,1,1,0,0,2,2,1,1,0,1,1,2,1,1,0,0,0,1,0,2,0,0,1,1,0,0,1,0,2,1,2,0,0,2,2,0,0,0,2,0,1,1,0,2,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,1,0,3,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,1,1,0,2,2,1,1,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,3,0,1,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,notDRNA
7254,0,0,2,1,1,0,2,1,1,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,1,0,0,0,1,0,0,2,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,1,0,1,1,0,1,0,0,0,notDRNA
7255,1,0,1,4,1,3,1,4,3,5,1,1,2,1,2,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,2,0,1,1,0,0,0,1,2,0,0,0,0,3,0,1,0,3,2,2,2,0,0,1,4,1,1,1,0,0,0,0,1,0,0,2,1,1,0,1,0,4,0,0,0,0,1,1,2,3,1,0,1,0,0,2,1,0,3,0,3,0,0,1,0,0,0,0,1,0,3,0,0,0,0,2,0,0,2,1,1,2,1,0,0,0,0,2,0,2,0,1,0,1,1,1,1,0,1,0,5,0,2,0,0,2,4,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,2,1,0,1,2,0,0,2,0,0,2,1,4,0,0,1,2,0,0,1,1,0,0,0,0,notDRNA
7256,1,0,3,1,0,1,0,0,3,3,1,0,0,2,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,1,0,0,0,2,4,1,0,0,1,0,1,0,0,0,3,2,2,1,1,2,0,5,1,1,0,1,2,1,1,3,1,0,0,3,0,0,0,0,0,0,1,0,1,1,0,1,0,1,3,0,2,1,3,1,0,0,2,3,2,2,2,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,1,2,1,0,0,0,0,2,0,0,1,2,0,1,1,1,0,2,1,2,1,0,6,1,3,1,3,1,3,0,3,0,3,0,1,1,2,0,0,2,0,0,0,0,3,2,2,1,0,1,0,0,0,0,0,0,1,3,0,0,0,1,2,1,2,1,0,1,2,2,0,0,0,3,2,1,1,2,1,4,0,1,0,0,0,0,0,0,notDRNA
7257,5,0,3,5,0,5,0,6,3,4,2,2,2,1,7,1,4,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,1,1,2,1,3,2,1,0,1,1,0,0,2,0,2,1,2,1,1,0,0,3,2,1,1,0,1,1,2,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,3,8,4,1,0,3,2,0,2,2,5,0,1,0,0,0,3,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,3,0,3,0,1,1,0,1,2,0,1,1,2,1,0,1,2,0,0,0,2,0,2,2,2,1,4,2,4,0,0,1,2,0,2,0,0,3,2,0,0,1,2,0,0,0,1,3,0,0,0,2,2,1,0,1,0,3,0,0,0,0,1,0,1,2,1,1,1,0,0,1,0,0,1,0,2,3,0,1,4,0,0,0,0,0,notDRNA
7258,6,0,1,2,0,1,2,1,0,8,2,0,3,4,3,3,2,2,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,1,1,2,1,2,2,1,2,2,0,5,0,2,2,0,1,1,2,1,2,1,1,0,3,1,0,3,2,0,1,1,1,0,0,0,1,0,2,2,1,1,1,2,0,0,0,0,1,1,2,2,0,3,1,2,2,0,2,1,2,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,2,1,1,0,1,4,0,2,3,0,0,0,2,0,0,0,2,0,1,3,0,0,1,0,0,5,1,2,4,0,3,3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,2,0,0,2,0,2,0,0,3,1,0,2,0,3,0,2,1,1,2,0,2,2,2,0,0,0,4,0,0,4,1,1,0,1,2,2,1,0,0,notDRNA
7259,3,0,3,2,0,3,1,2,1,4,0,1,2,0,4,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,1,2,2,4,2,4,2,0,2,0,1,1,2,1,0,0,1,0,1,0,2,2,3,0,0,3,2,4,0,4,2,0,0,0,3,0,0,0,0,0,0,2,0,1,0,3,0,0,1,2,0,3,2,5,1,0,3,1,1,0,2,4,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,2,3,1,0,1,1,1,2,2,1,1,2,1,1,0,0,0,0,1,3,1,1,1,1,1,0,2,0,1,5,1,3,3,6,2,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,3,3,1,0,0,2,1,1,2,0,0,4,3,2,2,0,1,2,0,1,0,3,3,2,1,0,2,0,1,0,0,0,notDRNA
7260,2,1,1,1,1,1,2,0,0,3,0,0,0,0,3,1,1,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,0,1,0,0,0,2,2,0,0,3,0,0,0,1,1,2,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,2,0,0,0,1,1,0,0,0,1,1,2,0,1,0,0,4,0,1,2,0,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,1,3,3,0,1,0,0,1,0,0,0,0,0,1,1,2,0,0,2,0,0,0,0,1,3,0,1,1,2,0,0,0,0,notDRNA
7261,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,1,0,1,2,1,0,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,1,0,0,0,2,1,0,1,3,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,2,0,1,0,1,3,2,0,1,0,1,0,0,0,0,notDRNA
7262,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,1,3,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,notDRNA
7263,2,0,3,1,0,0,1,0,1,2,1,0,0,0,3,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,1,1,0,1,3,3,0,2,0,0,0,2,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,3,0,2,3,2,0,1,0,1,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,1,2,0,1,2,1,0,0,0,0,1,2,0,1,0,1,2,0,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,notDRNA
7264,11,0,9,3,1,4,1,1,2,4,1,1,4,4,6,3,3,5,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,2,2,2,5,0,2,1,2,0,0,1,0,1,3,2,2,0,0,3,3,2,0,1,0,3,0,0,0,1,3,1,3,4,0,1,0,3,0,0,0,1,0,1,1,0,2,0,3,5,0,1,4,3,4,1,4,0,1,2,2,4,2,2,4,1,0,0,1,1,0,0,0,1,0,2,1,0,0,0,1,1,0,0,1,2,0,0,0,3,1,1,2,0,0,2,0,1,2,1,1,0,0,2,0,0,3,0,1,3,0,4,3,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,3,1,3,1,0,0,1,0,0,1,0,0,0,1,5,4,0,0,2,2,0,0,1,5,1,1,0,4,1,1,0,0,0,notDRNA
7265,0,0,1,1,1,1,1,2,1,1,0,0,2,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,3,3,0,1,0,3,0,1,0,1,3,0,1,2,0,0,0,0,1,1,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,3,0,0,0,0,1,2,0,0,2,0,0,1,0,1,1,0,0,0,2,0,1,0,1,0,2,0,1,1,0,0,0,0,1,3,0,0,1,1,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,notDRNA
7266,3,0,1,2,1,0,0,1,3,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,2,2,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,2,0,0,0,0,1,0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,2,1,1,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,2,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,notDRNA
7267,3,1,9,6,3,3,2,3,0,4,1,0,0,1,8,1,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,2,1,4,1,2,2,1,3,0,1,1,1,0,3,0,3,1,0,1,4,1,1,4,0,2,0,1,4,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,2,0,1,4,2,1,0,2,0,2,1,0,2,3,1,2,2,1,0,1,0,1,0,0,2,0,1,1,0,1,0,0,0,0,1,0,0,3,2,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,2,0,1,5,3,3,1,0,7,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,2,3,2,1,0,3,0,0,0,1,0,2,0,0,0,4,1,0,3,1,0,0,2,0,0,1,2,0,0,1,1,0,1,0,0,1,notDRNA
7268,10,0,4,7,2,2,1,0,3,10,0,3,7,1,4,6,5,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,0,0,2,4,1,1,1,1,2,3,1,5,0,1,2,3,4,1,2,3,6,1,3,2,3,2,0,2,4,2,1,2,2,0,1,1,4,1,0,0,0,2,3,1,0,1,0,3,0,2,3,0,2,2,1,0,2,0,1,4,0,1,0,2,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,1,2,3,0,1,1,7,0,1,0,1,0,1,1,1,0,0,8,0,4,4,3,4,2,5,5,2,2,0,0,1,1,1,0,1,1,0,0,0,3,2,1,1,2,1,1,1,2,0,1,2,1,3,0,1,2,3,2,1,2,1,0,2,1,0,6,1,4,3,1,2,0,1,3,3,0,0,3,1,2,0,1,0,notDRNA
7269,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,1,2,0,0,0,0,1,0,1,0,1,1,0,0,2,2,0,0,0,0,0,3,1,1,0,2,0,0,1,0,0,0,0,1,1,0,1,1,2,1,0,0,1,0,1,2,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0,0,0,1,0,1,2,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,notDRNA
7270,1,0,0,0,1,1,0,0,2,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,3,2,0,0,0,1,0,2,0,0,1,1,0,1,1,2,1,1,3,1,4,1,1,0,1,1,1,0,1,0,1,2,0,1,1,0,2,0,0,0,0,0,0,1,0,0,3,0,2,1,0,1,0,1,1,0,0,0,1,0,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,1,0,2,2,1,0,2,1,2,1,0,1,0,1,0,1,2,0,0,0,2,0,0,0,3,0,2,2,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,0,0,0,notDRNA
7271,3,0,1,3,1,3,1,1,1,1,2,0,0,1,3,0,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,1,1,3,0,0,0,2,5,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0,2,1,0,1,0,1,0,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,3,0,0,0,0,0,notDRNA
7272,3,0,2,2,1,3,2,3,1,9,2,0,1,5,4,1,2,5,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,6,3,0,0,1,2,2,2,1,0,2,2,0,3,2,1,0,3,0,0,3,1,2,0,1,2,1,0,0,2,0,1,1,0,0,0,1,1,0,0,2,1,0,0,1,1,1,0,3,0,3,1,0,0,2,1,2,2,3,0,0,0,0,0,0,1,1,0,3,0,2,0,0,0,0,2,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,2,1,0,1,0,0,1,2,1,4,4,4,4,0,2,0,0,0,1,1,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,3,3,1,1,2,0,0,2,1,0,1,1,0,0,2,2,0,2,0,2,0,0,1,1,0,3,0,1,1,2,2,0,0,0,0,notDRNA
